Type,Name,Mass,R x,R y,V x,Vy,Color,Angle (Deg)
dynamic,549,10.0,29.27773622556107,49.878661269192555,-0.5539843056080072,1.9840313718388645,w,0
dynamic,550,10.0,-9.158082385501942,-49.17786480446069,-0.014764591660938908,1.8316513946522774,w,0
dynamic,551,10.0,-36.46109199684112,25.878550120910784,0.8816787668203339,1.663200183692984,w,0
dynamic,552,10.0,39.25324544755716,-31.565046118562265,-0.9963036484478076,-1.8970701892142638,w,0
dynamic,553,10.0,-3.50636307486851,49.49487210400946,0.11299071313652309,-1.9985899984855005,w,0
dynamic,554,10.0,10.692947423530185,-47.15862409160086,-0.43418072142994735,-1.9805415979560044,w,0
dynamic,555,10.0,-3.1085743318368557,9.826077814035553,-1.296004081484123,-1.3782822758035405,w,0
dynamic,556,10.0,-0.635870365962262,-9.57700136913364,-0.6714650568413085,-1.9828526784764273,w,0
dynamic,557,10.0,-43.790139475945566,49.86487813606221,-1.8800943399200882,-1.0804189351043505,w,0
dynamic,558,10.0,-28.926196129805813,-4.776584449350284,-0.0970100871366193,1.9725532268992485,w,0
dynamic,559,10.0,-34.6212694988172,29.20287947039235,1.6446915146509142,-1.9650985078361178,w,0
dynamic,560,10.0,-5.368745205436831,43.623956231157,1.3899278647471318,-1.2570328222781362,w,0
dynamic,561,10.0,-32.084294707589876,-25.011267453079324,0.7213294570622302,1.6118376663919136,w,0
dynamic,562,10.0,44.13245255310092,-43.18096118628801,1.023984990007369,1.1562991120528883,w,0
dynamic,563,10.0,42.3047468944835,-19.968310594337847,1.9932019997088641,1.5513262522229576,w,0
dynamic,564,10.0,-22.511122510444803,-45.44678245846234,-1.3502831658037464,0.7664701464231362,w,0
dynamic,565,10.0,-11.456437344999017,-38.25839312187998,-0.15912495022660966,-1.998455111445964,w,0
dynamic,566,10.0,40.4299779684855,-48.938207061063224,-0.20271585372224088,-1.7858093083142341,w,0
dynamic,567,10.0,-36.82183683472354,49.966324979541,0.8735116300622612,-1.6755131133824512,w,0
dynamic,568,10.0,-32.84495982982733,49.918679646722076,-0.13222142524107605,1.463341062511228,w,0
dynamic,569,10.0,36.56650431731259,49.46356228597784,1.488599976586939,-0.8124618947963911,w,0
dynamic,570,10.0,-42.976020542974915,47.14326141338655,1.157144927613274,-1.4272313416093474,w,0
dynamic,571,10.0,31.441544019144516,31.627593703022363,0.9214158951604512,-1.558985978755809,w,0
dynamic,572,10.0,44.44779273801167,-46.17888534208182,0.6758910496883792,-1.5362054047094542,w,0
dynamic,573,10.0,8.402662171343266,-37.70306688635666,1.1134072025909063,-1.982332666303769,w,0
dynamic,574,10.0,7.7799378854384145,47.90718193259438,1.8433001804761453,1.0510577422614122,w,0
dynamic,575,10.0,33.36551153352025,-47.4200783758866,0.06566234005277805,0.727402547572155,w,0
dynamic,576,10.0,-7.234563996594787,-9.37042032947349,1.9625310013236437,0.9154311054995472,w,0
dynamic,577,10.0,13.804278736794274,49.99036774881935,0.5537098785196362,1.0128975537250207,w,0
dynamic,578,10.0,17.378851148287282,31.209935085685935,1.407671451201641,1.4555490699500588,w,0
dynamic,579,10.0,-6.6802516972967325,28.85072188996586,-1.4505146714732207,-0.7315695018215431,w,0
dynamic,580,10.0,-0.5489908989717378,-41.944587917329606,-1.353898722901452,1.9216032539132386,w,0
dynamic,581,10.0,-10.083228408625175,-43.61132792191429,0.4669374999614879,-1.5621616727437655,w,0
dynamic,582,10.0,-8.468408385048178,-36.0514730861782,1.667459950754329,1.0258252844352354,w,0
dynamic,583,10.0,47.157338788811316,21.089514292656617,0.2075021394148795,-1.8054037654919763,w,0
dynamic,584,10.0,17.745673885969012,-49.98980158703653,-0.1312871511016307,0.9058267069523877,w,0
dynamic,585,10.0,26.156294714223165,-45.809737914022946,-0.22991959211878754,-1.5007750515393834,w,0
dynamic,586,10.0,-2.336519931183311,-47.055947659149986,0.19846408769736223,1.942957456222782,w,0
dynamic,587,10.0,-14.187848584092102,49.081750061902724,1.5983325126620724,1.9916303905133153,w,0
dynamic,588,10.0,46.04194808420779,48.875423827846845,0.7588431185404256,-1.8937500445404851,w,0
dynamic,589,10.0,2.035125889148304,48.904122445366205,1.5272114576168674,1.9806427659776886,w,0
dynamic,590,10.0,32.98796397871352,9.16645979500875,-1.227568379894322,1.1500332666711186,w,0
dynamic,591,10.0,-39.85868945718738,-42.44117774344283,-1.3434685602860168,1.8874182580635486,w,0
dynamic,592,10.0,-27.06998944008705,49.9679795261195,0.4421793658397606,-1.8963612928814568,w,0
dynamic,593,10.0,-8.15112765029317,-46.42512440391543,0.40344664149128073,0.9929683082806415,w,0
dynamic,594,10.0,-49.21302270821521,48.08301608791786,0.9829575146750624,-0.9697767983711462,w,0
dynamic,595,10.0,-13.075600821418654,4.737068746037072,0.5207588216659853,-1.9603640123996067,w,0
dynamic,596,10.0,-2.3711098324941773,26.863547830645167,0.22477800545954008,1.8016060407204533,w,0
dynamic,597,10.0,20.869282744604348,34.951160979287366,-0.5812957912195342,1.938091592477236,w,0
dynamic,598,10.0,-44.75567566170962,39.53390984970755,-1.7510765653014913,-1.4310387413400119,w,0
dynamic,599,10.0,7.143510327349354,49.999991368711505,0.5170625629318946,1.7568919001446912,w,0
dynamic,600,10.0,9.322534463077794,17.681499221975113,-0.2075818765781916,1.543338306966517,w,0
dynamic,601,10.0,27.987865755381165,-46.82435779053303,-1.7557585546123695,-1.9890803949281466,w,0
dynamic,602,10.0,-18.606550651022435,18.26875780506379,-1.9236270400250648,1.4808396892273707,w,0
dynamic,603,10.0,34.19966188606894,-46.64782078893941,1.060075144772778,-0.6857417365433774,w,0
dynamic,604,10.0,45.60953479976206,-43.92374153462541,-0.3818874686143334,-1.9039033484146577,w,0
dynamic,605,10.0,18.73167889625745,-19.408938205798577,-1.5767733590519164,-1.2630893993482049,w,0
dynamic,606,10.0,12.199315451100013,-49.314370669962614,-1.9504708782823643,1.7774982552044543,w,0
dynamic,607,10.0,-13.930847807305739,-38.78257922005552,-0.575659944905683,0.5922952534541943,w,0
dynamic,608,10.0,4.809577506541487,49.91137862420432,1.8090761333385905,1.7737782353318423,w,0
dynamic,609,10.0,-34.15114189576853,49.60477588734004,1.9577171798659379,-1.6615634482135053,w,0
dynamic,610,10.0,25.993866316017275,49.99927186973366,0.5733241987540643,1.9654120018529897,w,0
dynamic,611,10.0,-20.653417677048047,49.97298250211998,-0.9293106859362084,1.3723741366181916,w,0
dynamic,612,10.0,-42.59061150740769,49.59675880763327,-0.20803302103207688,1.91947453099668,w,0
dynamic,613,10.0,-20.464581763218558,-49.245537574945274,-0.05428483100924586,-1.4415083259470276,w,0
dynamic,614,10.0,-38.725533612126874,44.649086057124755,0.7010382950695742,-1.941806890088684,w,0
dynamic,615,10.0,-45.189452920639454,-46.08860258518989,0.4702539143407911,0.5903843676728042,w,0
dynamic,616,10.0,-24.731693439299917,-43.23092615476396,1.423808898263467,-0.6353383872849863,w,0
dynamic,617,10.0,10.734598007407278,42.00335356307909,1.551265308047324,1.1644961382872774,w,0
dynamic,618,10.0,3.788782175444169,31.897952632830382,1.6676404035830945,-1.2632378905621726,w,0
dynamic,619,10.0,24.739614386002785,35.77387234446808,-0.7903823375889987,-1.7888639301305898,w,0
dynamic,620,10.0,22.435252305796638,-37.95482842621775,-0.6639270587457333,-1.9487273837157517,w,0
dynamic,621,10.0,-10.06385765772555,49.54719666959509,-1.9409263394351015,-1.8666698101269936,w,0
dynamic,622,10.0,-46.558120076090226,33.73716595153485,-0.7443454425582399,0.3314034688221719,w,0
dynamic,623,10.0,20.462512336612562,-42.43962779889795,1.310096614501639,-1.5272491946853863,w,0
dynamic,624,10.0,20.681231133023786,45.36846669103645,-1.8421747106898274,-1.999650504566224,w,0
dynamic,625,10.0,-28.198607089199136,-20.94380519776015,-1.6224670165247872,-0.510700605116848,w,0
dynamic,626,10.0,27.86084627797328,-47.231275212534946,-0.07350177100037003,-1.9060087231757468,w,0
dynamic,627,10.0,23.53776910926088,43.912093703495245,-0.7376126595829096,1.7730112283094992,w,0
dynamic,628,10.0,28.489454271777575,47.46957257773103,0.8582493613382884,1.968881297839437,w,0
dynamic,629,10.0,-13.997959769167025,38.06315177264202,-1.87904120948288,1.6954632539080285,w,0
dynamic,630,10.0,22.9212401905003,28.654566408355294,-0.16353238115058621,-0.8515109835480699,w,0
dynamic,631,10.0,18.640527534867246,20.660442002502425,0.8160217772886353,1.254306466679788,w,0
dynamic,632,10.0,-44.419838112938635,-33.36274652063342,-0.06940655388610395,-1.8283175185523934,w,0
dynamic,633,10.0,-37.10549616853371,-47.546513763491,-0.23622489913456635,-0.8519406983413259,w,0
dynamic,634,10.0,27.314087482706853,49.67900279812119,-0.0557207225437053,1.986739425875583,w,0
dynamic,635,10.0,4.032475883875776,7.008879414277837,0.41781392569008524,-1.4364001649005846,w,0
dynamic,636,10.0,35.32803094116261,-40.46737826095548,1.297460544975369,0.8974872638237099,w,0
dynamic,637,10.0,32.577917952705135,49.85667977447765,-0.6899131978008972,0.633206505093673,w,0
dynamic,638,10.0,-13.847044244460236,-49.14566728414996,1.3386511366624911,-1.8901136949937165,w,0
dynamic,639,10.0,-40.321988878817585,-49.225338507435715,-1.681824271769294,1.8178146520620682,w,0
dynamic,640,10.0,34.67764933054323,-49.50927098603329,-0.11462140747614935,-1.7416728343753936,w,0
dynamic,641,10.0,34.78648737504257,48.38322940850866,-0.8024270819808819,1.8949172542101222,w,0
dynamic,642,10.0,44.019835241036205,46.26078281729362,0.19185003454008331,-1.9864469670464486,w,0
dynamic,643,10.0,-21.81283484524097,47.47759547009235,-0.609180029399278,-0.9631733025494771,w,0
dynamic,644,10.0,-44.273961845096736,-44.32309365566782,0.3506914594460553,-0.975750912177703,w,0
dynamic,645,10.0,-17.88366248773641,27.216720547614845,-0.7344879361621852,1.7067814771099794,w,0
dynamic,646,10.0,-39.912978186921066,-39.741937324774916,-0.499665472868696,1.892467561286584,w,0
dynamic,647,10.0,23.125756988945056,-20.549955963458675,1.486779595756516,1.062433348288316,w,0
dynamic,648,10.0,-17.278267636834684,46.41140434059065,-0.3424036763906222,-1.9706165514510088,w,0
dynamic,649,10.0,19.06634448723149,39.93964678403468,-1.9730795627878743,-0.534104156676392,w,0
dynamic,650,10.0,-40.12244096249778,17.3889882816223,-1.622500731204918,1.9171317062759383,w,0
dynamic,651,10.0,-3.8016114660657934,-27.64793404856129,0.7483869927834905,-1.9665649920247619,w,0
dynamic,652,10.0,-43.79023565913248,49.720781318887454,-0.708328752493518,1.6352474316498484,w,0
dynamic,653,10.0,-43.40483864161835,-42.90435588643241,-0.7973982432434985,-1.9983681722226039,w,0
dynamic,654,10.0,-28.042554877415903,42.012007604268874,-0.26640230958619915,-1.8850989062318477,w,0
dynamic,655,10.0,28.13869189790421,49.04803292765863,-1.585515660494623,-1.9852126366387597,w,0
dynamic,656,10.0,-19.408676657306035,49.87391007098572,-0.021440511428528097,-1.4963826336538981,w,0
dynamic,657,10.0,23.626531560927333,43.304807722829594,-0.9507383849221922,-1.1789102128974256,w,0
dynamic,658,10.0,-12.599271751911814,-49.39397030596601,-0.5266986180025159,1.1382729734277013,w,0
dynamic,659,10.0,-37.053791246091976,-4.982144782335876,0.5846228868685293,1.98995236204164,w,0
dynamic,660,10.0,8.278491167241853,-49.24638385644914,-0.16034939330983322,-1.9999137219098497,w,0
dynamic,661,10.0,-19.451121609188647,18.805718015904418,0.7155962336806718,1.9993529957544989,w,0
dynamic,662,10.0,-46.076371813274875,-49.741704632508,0.9368758630288805,1.0557236038068571,w,0
dynamic,663,10.0,39.324565539031525,41.197186745353534,-1.4084149987423324,1.8971900715961134,w,0
dynamic,664,10.0,-7.565900895233234,37.10020674866402,1.5614282786551539,1.5861205922382104,w,0
dynamic,665,10.0,37.27531886550747,-49.70208903695846,1.9345655997494737,-1.9903525629742314,w,0
dynamic,666,10.0,13.159666157515971,47.31311783893065,-1.3878978917634175,-1.1482155517116934,w,0
dynamic,667,10.0,26.8264347462178,47.04225417241114,0.5399852504019105,0.4635718241500083,w,0
dynamic,668,10.0,-4.459779931424087,46.56636982313054,-0.7081552903028747,-0.6111349266090674,w,0
dynamic,669,10.0,40.60695416235576,33.782040234171944,1.7328815864258669,1.870122335091113,w,0
dynamic,670,10.0,27.539311782317114,-9.413432587349815,0.1821628043967647,-1.8459188630589847,w,0
dynamic,671,10.0,25.24199415464271,-47.863398338728146,0.7259272498532328,-1.6866936647482984,w,0
dynamic,672,10.0,-31.957799610847836,41.18413622994722,-0.7436916655324133,1.7680055664462793,w,0
dynamic,673,10.0,-14.292089093698067,49.96826309188391,-1.5955555202998246,1.8365649028785018,w,0
dynamic,674,10.0,-49.372723072357,23.08357190287793,1.0572239027617916,1.997831076009719,w,0
dynamic,675,10.0,-23.56199583181692,43.03057795496575,1.5450147622773467,0.6898634819642925,w,0
dynamic,676,10.0,19.507063412990092,-42.63567365363122,-1.2888152726557718,-0.758335948281603,w,0
dynamic,677,10.0,-42.04784748893785,-49.60719111875766,1.026304510574965,-1.838697608999072,w,0
dynamic,678,10.0,-48.41363540436352,47.31702203919533,0.37715814628208166,-1.699697526753412,w,0
dynamic,679,10.0,23.03981885768667,23.773866306309998,1.3443083522702715,-1.9999266638223516,w,0
dynamic,680,10.0,-35.14913584941233,49.961384723308505,0.02570518734060201,-1.9998674263557863,w,0
dynamic,681,10.0,41.77850607459291,46.27515230501907,-1.8083874749507078,1.6829796974005375,w,0
dynamic,682,10.0,43.24103966821038,45.13704048352491,1.6863811224357153,1.8111298610849824,w,0
dynamic,683,10.0,-14.583964577029128,40.478229522221696,1.0466901762439895,1.9968714841309734,w,0
dynamic,684,10.0,30.192586791414357,41.74396218929757,-0.26085821691181765,-1.6034396225690901,w,0
dynamic,685,10.0,1.5711772765152219,-43.60619367682858,1.1936182242773237,1.8876017451519207,w,0
dynamic,686,10.0,-24.528092393618962,-42.569487911168295,-0.23103359809153146,-1.5199505812203078,w,0
dynamic,687,10.0,48.192255158347564,-44.348391508711984,-0.9087510700781234,-1.9282756904256413,w,0
dynamic,688,10.0,-45.34939253775428,22.423301926739093,0.2160355263096676,-1.849903283116265,w,0
dynamic,689,10.0,21.834772527968894,-41.17179899320248,-1.4123215872547559,1.481856363122774,w,0
dynamic,690,10.0,30.677817538461625,48.352118818698266,-1.9201938217792947,-1.973569208758014,w,0
dynamic,691,10.0,-21.358791755385553,-28.156014466209342,-1.9384848245582318,-1.9188367560074135,w,0
dynamic,692,10.0,-43.102274051089104,-37.533394966582726,-0.9265200515286023,1.279218577332795,w,0
dynamic,693,10.0,-26.72584050536957,-46.946799544131345,-0.4017189955845559,1.3360165524062528,w,0
dynamic,694,10.0,-42.707534766797885,37.38990685519558,-1.072191431017158,-1.9974928329418673,w,0
dynamic,695,10.0,-10.230980044270133,49.302438269419035,1.81121305535825,1.9999901784445888,w,0
dynamic,696,10.0,17.814740931817823,-49.79504870333637,-1.5430348162470984,-1.8594885589878432,w,0
dynamic,697,10.0,-40.76601893975635,-26.697817890800653,0.6801824975150295,-1.9307880569616753,w,0
dynamic,698,10.0,-10.543774325668068,48.48677404275699,-0.05279162868785647,1.5934516409930664,w,0
dynamic,699,10.0,-12.232319712635501,31.589494884786546,-0.616031074016989,-1.1835668947295488,w,0
dynamic,700,10.0,-47.64657208289125,44.24309675771207,-0.058813310520988704,1.882509350599169,w,0
dynamic,701,10.0,-34.01396212463289,47.57621588582773,0.5860566308699537,-0.7448074068418775,w,0
dynamic,702,10.0,42.54099933187587,25.366411812433494,-1.1080026650777888,1.8617945952847095,w,0
dynamic,703,10.0,33.78319955970926,46.97515552288496,-0.6177236066930298,-1.9990758725697921,w,0
dynamic,704,10.0,7.301759916108942,-40.43235319057886,-0.0719956512456279,1.9977693264211698,w,0
dynamic,705,10.0,42.3410609059615,-27.09631523600667,-0.48082450667664833,-1.7391591346357604,w,0
dynamic,706,10.0,-19.917796067540515,38.912202389352025,-1.6677388917107914,1.996200481346832,w,0
dynamic,707,10.0,49.03610311822942,-39.949037670442266,0.11333908689424366,-1.815685919514751,w,0
dynamic,708,10.0,14.97005054126896,-5.2093618363386724,-1.3356550439066237,-1.2725873152573273,w,0
dynamic,709,10.0,13.61244998920369,-49.405970600128086,-1.1276686336967088,-1.6738049320649715,w,0
dynamic,710,10.0,-14.021090097467116,25.69125649088893,-0.6973678467375568,0.9770036892031759,w,0
dynamic,711,10.0,32.77110765382034,-18.561914213168272,-0.3468187921258741,1.9435384386203556,w,0
dynamic,712,10.0,29.705229565710113,17.29062435136773,-0.32088188698806563,-1.9932497869925734,w,0
dynamic,713,10.0,27.356631588259077,-40.34422249609431,-0.27474131692129156,-1.3247317119167397,w,0
dynamic,714,10.0,3.735363551954599,37.830163074237404,-1.7527112068147903,1.7231857271729218,w,0
dynamic,715,10.0,35.006438126823866,49.72826811430757,-1.2876767378223737,-1.838497275199385,w,0
dynamic,716,10.0,-0.031407769535171326,-47.59233804086936,0.22393087608366935,-1.1458427188914904,w,0
dynamic,717,10.0,-23.830082861420887,29.23003419133287,-0.9074163235509665,-1.9282304150304748,w,0
dynamic,718,10.0,-15.899330268621071,-49.458511765621566,-0.8924048972951937,1.6568417246850369,w,0
dynamic,719,10.0,17.20250760096924,-36.38895521237167,1.085387181175733,1.9764724775473073,w,0
dynamic,720,10.0,9.250572222178185,39.61845451121986,1.964218391522489,-1.9773386939197004,w,0
dynamic,721,10.0,28.21486098927282,-21.43127496197189,-0.9714615176398667,1.4213533553853492,w,0
dynamic,722,10.0,34.06994032328464,49.80539561966176,-0.2043948005409355,1.7309871280573486,w,0
dynamic,723,10.0,31.50546632259605,42.8794275802317,0.26630380238630735,1.9106696773940108,w,0
dynamic,724,10.0,28.393861727013714,-33.395333309579144,0.7272452112772609,-1.8165975658466393,w,0
dynamic,725,10.0,36.03110429232795,47.204439247572786,1.2277292816417544,-1.4366163025521803,w,0
dynamic,726,10.0,31.60284892624142,-33.87634049627087,-1.721143168002342,0.8001600044125823,w,0
dynamic,727,10.0,-44.24850610208436,-47.400198925291626,-0.12564450421880968,-1.9686189952090898,w,0
dynamic,728,10.0,-1.4189108793572842,-11.028597700788284,-1.8198332575451688,1.8300739680819305,w,0
dynamic,729,10.0,13.031144867028033,39.090593210080506,-1.0866725709184824,1.7047326493932828,w,0
dynamic,730,10.0,-9.430152814443161,-34.69076655076201,-0.05150020807472755,1.2110135225427447,w,0
dynamic,731,10.0,-35.905714991596106,45.34946064372441,1.948239183421057,-1.7835286713490244,w,0
dynamic,732,10.0,0.8906970359234379,49.5062645876641,-0.7052496434475359,1.7679448944548843,w,0
dynamic,733,10.0,30.605844179597312,-27.00596278337657,1.3256505383119932,1.8756046582253334,w,0
dynamic,734,10.0,8.887475929247287,32.22962231527728,-0.37226241021599105,1.8236856729820392,w,0
dynamic,735,10.0,-2.4454457489147288,-49.948877469474084,0.4922161985438982,-0.9205395804680863,w,0
dynamic,736,10.0,39.979243548182566,-26.01569717209584,-1.8758571650072708,1.8647765119390594,w,0
dynamic,737,10.0,41.24953851830736,-49.98163605821053,-0.906613611393666,1.9131467602084606,w,0
dynamic,738,10.0,-3.068918568029467,45.941241464810325,0.880827966947666,1.100636543836613,w,0
dynamic,739,10.0,34.57528465208756,-32.731048945526815,0.5078508914943467,-1.0233878206174802,w,0
dynamic,740,10.0,47.12698521701064,-44.909455783201295,1.5485484928191293,1.6000836225634547,w,0
dynamic,741,10.0,-7.123547322430532,41.564412630152965,1.7645984799350893,1.6579366891667593,w,0
dynamic,742,10.0,-7.229514858821084,-43.31898324749793,0.7400414253469476,-0.5538178886003334,w,0
dynamic,743,10.0,-6.632956504598027,-49.605711704296795,-0.43935334339947163,-1.9756633727984627,w,0
dynamic,744,10.0,-14.781325916098822,24.540406263917575,0.7380992257623138,1.833229953251313,w,0
dynamic,745,10.0,15.62087332461087,47.6669708680537,0.7522075746629056,0.7738543240321947,w,0
dynamic,746,10.0,-2.7529296380938604,39.64995172409686,1.8892858735370224,1.1515720415167725,w,0
dynamic,747,10.0,45.63712669123338,48.99008811106643,-0.7164436537712717,1.9744003602756943,w,0
dynamic,748,10.0,39.2234583100646,-25.149390774868056,-0.2502985261396522,-1.5218797339652805,w,0
dynamic,749,10.0,15.976824079829726,47.608058272296525,-0.25740827261701815,-0.960795684762214,w,0
dynamic,750,10.0,-3.4033446554891853,-38.19227156572446,-1.0911070930062023,0.9872915439087788,w,0
dynamic,751,10.0,10.218247689094099,-49.072063726324195,0.04084995580068895,-1.4665945548911337,w,0
dynamic,752,10.0,33.98388738338724,49.866410657150745,-1.666349548216591,1.3985574494294757,w,0
dynamic,753,10.0,48.730369202596634,43.39913048043024,1.9751968802265463,-1.966310618940974,w,0
dynamic,754,10.0,32.131655575643364,48.999832968660776,1.831555998432048,-1.0756761380510425,w,0
dynamic,755,10.0,-27.126329906329893,-49.556181613126576,1.1874725031807105,1.9573401467089568,w,0
dynamic,756,10.0,-4.449927943364351,46.52333609003765,0.9976547561647688,-1.999827091949256,w,0
dynamic,757,10.0,-10.51609697398689,43.84623350449597,0.214686815206941,1.9343824123939353,w,0
dynamic,758,10.0,47.22358289428912,-45.163498272639984,-0.9388491961971615,1.6815631844491994,w,0
dynamic,759,10.0,-22.472677835167442,49.92168081177704,1.1317869520708306,1.8932791514804146,w,0
dynamic,760,10.0,39.44283940756877,34.20118450034108,0.7721743811168813,-1.4119203859539378,w,0
dynamic,761,10.0,22.592287399592934,48.84832709045635,-1.8453221169998844,0.39101046627481634,w,0
dynamic,762,10.0,-17.083808799696342,35.47310111783163,-1.241172754474265,-1.5994601978411276,w,0
dynamic,763,10.0,9.522662196549526,-34.90617346245918,-0.7956259452528118,-1.9999998157836751,w,0
dynamic,764,10.0,34.95438908389775,-48.23362951183831,1.4487404036332312,-1.9608746949272247,w,0
dynamic,765,10.0,-41.30322396409477,25.39853444032135,0.242016242836526,1.2255584967660016,w,0
dynamic,766,10.0,35.347517276823766,33.36090644560965,-1.1017978456659505,-1.5733378241292622,w,0
dynamic,767,10.0,-26.053457295377356,48.68282199186099,1.6019301736408078,1.9905400300731264,w,0
dynamic,768,10.0,-16.74692009195595,-34.251566997019076,0.6571913779526466,1.9961774427417365,w,0
dynamic,769,10.0,16.12937498011503,-40.934421726233886,0.1337369694415127,-1.9984828647258566,w,0
dynamic,770,10.0,34.17118691557765,43.5423713738621,0.5846060144212557,-1.608706336312578,w,0
dynamic,771,10.0,26.09249601188614,43.9339572778987,1.0610294618865845,-0.9508176344722008,w,0
dynamic,772,10.0,-43.70317773602659,46.317790300900356,-1.5700643197106738,-1.7330535566270837,w,0
dynamic,773,10.0,-21.82781891916766,-40.08819902535474,-0.2822450566919872,-1.8956853542637504,w,0
dynamic,774,10.0,31.996353037399544,-45.33153543905568,1.3390011602106004,-1.9975719635751794,w,0
dynamic,775,10.0,-11.812585819800525,-41.55701569200209,-1.8807757621629158,-1.9701148646027684,w,0
dynamic,776,10.0,28.0052946678978,47.91728777856472,1.7784461464812193,-1.98991626602842,w,0
dynamic,777,10.0,42.53093877201225,-43.8444662992841,-1.9238060353732482,0.8089270093124363,w,0
dynamic,778,10.0,4.465424172401825,-49.96044646348384,1.3630348481734558,-1.2807936568677325,w,0
dynamic,779,10.0,-36.929988131649395,49.88732343797604,-0.946852938277674,-1.9679174243981208,w,0
dynamic,780,10.0,17.716757750306456,-45.85666438380432,-0.551263518360201,0.7968375372030992,w,0
dynamic,781,10.0,23.85281005946534,46.57151282880735,-0.7807535719185896,-1.9739761649697911,w,0
dynamic,782,10.0,-13.370475122319611,-49.978950240276106,-0.22046536635438407,0.22770432513299568,w,0
dynamic,783,10.0,20.269363562177105,49.654953972510384,-0.7321385155548223,-1.7627998888345284,w,0
dynamic,784,10.0,-15.901115525205242,-46.021713690332035,0.5769294440291364,-1.9900273688750965,w,0
dynamic,785,10.0,18.788273154549373,18.742405498216517,-1.2622785730794543,1.6433968013380758,w,0
dynamic,786,10.0,-42.89306714783449,49.9117696677424,1.693826168685956,1.9833086243781348,w,0
dynamic,787,10.0,30.56713922930875,20.868573294395173,1.9269738956894256,1.8709919527780534,w,0
dynamic,788,10.0,-42.81185799311373,25.009606756834568,1.7613035165059236,1.92828931115528,w,0
dynamic,789,10.0,43.58468921077552,49.55739840540084,1.504311180798187,-1.2261684147768612,w,0
dynamic,790,10.0,-15.636085396789923,37.01536561635822,1.5031668088865895,1.1821887153724038,w,0
dynamic,791,10.0,33.45763034607475,46.14018892012504,0.7104756886122239,1.9971695361075734,w,0
dynamic,792,10.0,-1.4239867020247061,-35.087915276146795,1.0555830889317148,1.515039688791341,w,0
dynamic,793,10.0,1.4637440208332677,49.89601333936639,-0.06997436422815939,1.5844790408203937,w,0
dynamic,794,10.0,-6.597926545179611,49.261974415537416,-1.2863364954361893,-1.805240842660838,w,0
dynamic,795,10.0,-46.00194869717868,9.535589607207232,-1.7698557990485515,1.679360300290069,w,0
dynamic,796,10.0,14.941388765377667,-47.057262639990995,1.7314779311670487,-0.5164255872875702,w,0
dynamic,797,10.0,36.17091102611114,-40.182229287448266,0.17853195452422188,-1.445609064381631,w,0
dynamic,798,10.0,-20.6992960831196,-34.11290039007208,-1.6548227781041347,1.8892480728961982,w,0
dynamic,799,10.0,20.58472835101857,46.80381972599684,-1.3081527896076648,-0.9195750452268728,w,0
dynamic,800,10.0,-32.282369386771606,42.33518768807533,-0.9149178515617473,1.6376584891829682,w,0
dynamic,801,10.0,-7.765771889245407,36.38194871722846,-1.5877907170631635,0.8065460323929154,w,0
dynamic,802,10.0,-25.27946926327218,18.19709166618565,1.2580131874306595,-1.9038520255348457,w,0
dynamic,803,10.0,-8.311750479765202,37.8637626615337,1.4633987924314522,-1.9582592306254671,w,0
dynamic,804,10.0,-37.685123005426526,-44.886234810799756,1.6838169384309887,-1.9108040291409938,w,0
dynamic,805,10.0,48.89848553331937,44.34879097762271,-0.9325631183336571,-1.934579160238171,w,0
dynamic,806,10.0,-25.353122181215404,40.31616109562523,-1.6759758408325975,1.5916851537769243,w,0
dynamic,807,10.0,-23.106740921816836,49.04209618466667,-1.8898944128433204,-1.9438200558584169,w,0
dynamic,808,10.0,5.019833028133114,49.54881840906681,1.7835720536909108,1.7674080249231892,w,0
dynamic,809,10.0,-7.585314276356883,48.7599109775832,-1.5356310290057236,1.974168636064193,w,0
dynamic,810,10.0,-4.59752618454543,-24.23468462787636,-0.7352351060451117,-0.6626286640560929,w,0
dynamic,811,10.0,-13.25252850156916,49.51191213961148,1.4625040775680511,-0.5435810451199408,w,0
dynamic,812,10.0,-24.59929672920368,-30.999222224808605,0.8813171554552528,1.5192765862694348,w,0
dynamic,813,10.0,36.30653216060402,22.794456468527528,-1.0957732791775965,1.3970040427177917,w,0
dynamic,814,10.0,41.10878010746394,34.282367018950545,-1.3891727812525931,-1.7310020903320555,w,0
dynamic,815,10.0,-36.44246944236834,-34.03839653739558,0.4503394292497567,1.972411736412396,w,0
dynamic,816,10.0,-39.1189548536175,-49.34749432015884,0.6382635837637642,-1.9468842961816013,w,0
dynamic,817,10.0,-30.210747475268374,-12.125600928874821,-0.16493763375109927,-1.8761657868547423,w,0
dynamic,818,10.0,-49.46017450372312,-32.172120137278476,1.602974734032872,-1.9132831759238897,w,0
dynamic,819,10.0,-36.41978960697975,-47.66277585543567,1.6808546877910042,0.6471165979333416,w,0
dynamic,820,10.0,7.997156024771932,42.96213505428455,-1.9000505432733537,1.670295688920435,w,0
dynamic,821,10.0,16.82000994554319,49.98123691384593,1.5234082596366791,1.887393620341553,w,0
dynamic,822,10.0,6.656944470961015,-16.543739444676504,-0.515335634561735,1.4070453291672729,w,0
dynamic,823,10.0,-47.597918071182974,-49.95007564103937,0.7007368199772723,-1.7023378580195692,w,0
